Date,DOY,Site,Latitude,Longitude,Soil order,Soil suborder,Form,Maturity,Health status,Species,Family,Rep,Leaf,Time,Tleaf,Photo,Cond,Ci,Trmmol,VpdL,Tair,TBlk,CO2R,CiCa,CO2S,Methods
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,11.011,33.18,9.217,0.151,260.9,4.9,2.47,33.61,33.99,390.7,0.668,368.56,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,10.788,32.191,14.872,0.184,222.7,5.66,2.18,32.29,32.05,390.8,0.57,371,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,11.056,32.665,13.739,0.203,245,5.18,2.45,33.61,34,391.1,0.626,388.76,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,13.191,39.509,1.66,0.013,160.2,0.76,5.19,42.07,44.16,391.1,0.41,383.4,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,11.103,32.858,10.067,0.217,284.3,4.06,2.72,33.64,34.01,391.2,0.727,376.76,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,10.086,31.291,14.711,0.221,247.2,4.51,2.1,30.19,29.13,391.3,0.632,371.61,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,11.027,32.055,17.295,0.32,262.1,5.75,2.4,33.6,34,391.4,0.67,367.86,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.319,37.329,8.384,0.071,167.4,3,4.13,38.91,40.06,391.5,0.428,380.08,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,10.101,31.319,13.991,0.201,244.1,2.98,2.33,30.25,29.12,391.6,0.623,372.86,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.384,37.293,6.346,0.113,267.1,2.58,4.34,39.08,40.06,391.6,0.682,381.87,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.377,37.794,6.395,0.057,181.1,2.26,4.28,38.98,40.06,391.6,0.462,378.4,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,10.069,30.841,16.179,0.308,268.3,2.85,2.27,30.11,29.12,391.7,0.685,382.75,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.168,36.005,8.748,0.094,208.9,3.47,3.62,37.84,39.08,391.7,0.533,369.84,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,10.045,30.684,14.407,0.331,285.9,4.19,2.14,30.61,30.09,391.9,0.73,379.62,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.054,34.529,10.983,0.122,212.6,3.71,3.13,35.68,36.15,392,0.542,372.1,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.186,36.314,7.243,0.068,191,2.68,3.82,37.95,39.09,392,0.487,377.07,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.027,34.19,9.783,0.155,256.8,3.68,3.11,35.56,36.15,392.1,0.655,381.3,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.018,34.466,11.48,0.117,199.5,4.51,2.93,35.6,36.16,392.1,0.509,378.31,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.043,34.734,9.736,0.119,226.5,3.83,3.12,35.66,36.16,392.1,0.578,376.67,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,10.006,30.65,17.836,0.339,266.2,5,1.97,30.68,30.1,392.2,0.679,378.7,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,10.029,30.832,17.413,0.312,261.4,4.47,2.09,30.63,30.08,392.2,0.666,368.26,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.073,34.533,7.01,0.118,266.4,3.8,3.18,35.63,36.15,392.2,0.679,384.13,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.263,37.504,5.821,0.051,178.7,4.5,3.95,39.03,40.06,392.2,0.456,368.89,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,10.017,31.078,14.734,0.267,266.6,3.53,2.15,30.1,29.12,392.3,0.68,382.08,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.113,34.952,12.817,0.163,226.7,5.02,3.11,35.87,36.15,392.3,0.578,374.63,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,12.219,36.704,7.835,0.071,182.5,2.86,3.93,38.1,39.07,392.3,0.465,381.61,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.944,31.652,11.158,0.128,222,4.89,1.93,30.14,29.11,393,0.565,378.24,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.916,30.957,15.29,0.266,263.1,5.43,1.85,30.68,30.09,393.2,0.669,372.63,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.903,30.774,14.689,0.319,282.6,5.44,1.82,30.14,29.12,393.3,0.719,374.46,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.903,30.788,14.439,0.328,286.4,5.56,1.81,30.14,29.12,393.3,0.728,373.27,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.931,31.456,13.989,0.222,255.8,5.41,1.86,30.68,30.1,393.3,0.65,373.53,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.873,31.188,8.273,0.166,286.5,5.62,1.78,30.67,30.09,393.4,0.728,381.9,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.887,31.345,10.212,0.126,233.6,5.58,1.8,30.67,30.08,393.4,0.594,379.89,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.256,28.666,6.845,0.118,282,3.74,1.43,27.71,26.97,396.5,0.711,382.72,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.278,28.673,10.021,0.276,311.5,2.49,1.74,27.7,26.97,396.5,0.786,387.44,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.211,28.244,11.167,0.287,306.6,3.58,1.45,27.59,26.97,396.9,0.772,386.26,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.178,29.346,7.885,0.145,285.9,4.1,1.3,27.68,26.97,396.9,0.72,381.82,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.237,28.314,12.421,0.249,287.1,1.93,1.65,27.7,26.97,397,0.723,380.55,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.193,28.277,12.697,0.339,306.7,3.33,1.4,27.71,26.97,397.1,0.772,380.01,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.161,27.85,10.334,0.423,332,3.66,1.35,27.68,26.97,397.4,0.835,382.91,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.131,28.653,13.448,0.26,283.3,3.92,1.22,26.16,25.01,398.1,0.712,380.34,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.018,27.13,9.049,0.355,334.8,4.11,1.05,26.11,25.01,398.9,0.839,386.43,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,8.982,27.334,11.859,0.446,328.5,5.41,0.79,26.09,25.01,399,0.823,382.82,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,9.04,27.202,8.666,0.437,344.7,4.21,1.05,26.17,25.01,399.2,0.863,386.93,see Slot & Winter 2017. doi: 10.1111/nph.14469
25-Apr-16,115,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Bignonia corymbosa,Bignoniaceae,1,100,8.993,27.916,9.939,0.349,329.3,3.59,1.1,26.13,25.01,400.6,0.822,386.84,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.71611111,32.291,10.629,0.246,290,4.63,1.95,33.7,33.97,389.8,0.744,374.99,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.69694444,32.282,14.193,0.247,262,4.64,1.95,33.66,33.97,389.9,0.672,370.78,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.77722222,33.154,12.313,0.179,246,3.98,2.26,33.87,33.97,389.9,0.631,373.36,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.8,32.416,16.356,0.353,276,6,1.82,33.83,33.97,390,0.708,367.69,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.67861111,32.394,12.383,0.217,265,4.27,2.02,33.6,33.97,390.1,0.679,373.32,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.51138889,30.809,13.878,0.284,278,4.25,1.58,30.57,30.05,390.2,0.712,370.07,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.66138889,32.109,15.06,0.26,260,4.71,1.89,33.58,33.97,390.2,0.666,371.71,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.49388889,31.341,13.825,0.29,280,4.61,1.68,30.64,30.06,390.4,0.717,371.8,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.47861111,32.835,15.592,0.27,259,5.21,2.02,30.66,30.07,390.5,0.663,379.31,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.12666667,33.86,8.272,0.109,240,2.85,2.6,34.69,34.95,390.5,0.615,369.53,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.3125,33.032,13.143,0.307,287,5.84,2.01,34.01,34.04,390.6,0.735,378.84,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.11055556,33.667,8.77,0.106,229,2.74,2.55,34.66,34.94,390.6,0.586,372.28,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.29722222,33.153,13.987,0.328,285,6.17,2,33.98,34.02,390.7,0.729,371.12,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.45944444,31.036,13.956,0.288,279,4.43,1.62,30.66,30.06,390.8,0.714,372.04,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.25277778,33.33,9.578,0.102,211,2.54,2.47,33.7,33.77,390.8,0.54,383.59,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.72138889,35,5.257,0.063,231,1.95,3.03,35.72,36.11,390.8,0.591,378.19,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.26694444,33.447,12.499,0.189,250,4.28,2.31,33.81,33.87,390.9,0.64,383.34,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.18527778,33.857,5.632,0.059,213,1.66,2.75,34.6,34.94,390.9,0.545,373.97,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.88194444,35.98,2.583,0.041,265,1.44,3.43,38.72,40.02,390.9,0.678,387.11,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.22638889,33.169,10.378,0.116,218,2.8,2.39,33.56,33.61,391,0.558,378.63,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.2075,33.249,11.037,0.123,216,2.96,2.4,33.43,33.46,391,0.552,376.44,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,12.04888889,37.84,8.531,0.122,243,4.56,3.7,39.11,40.01,391,0.621,377.32,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.19638889,33.506,10.699,0.134,232,3.27,2.44,33.33,33.35,391.1,0.593,376.75,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.81833333,34.155,10.12,0.137,241,3.56,2.6,35.57,36.11,391.1,0.616,386.94,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.97027778,36.56,8.059,0.097,225,3.34,3.39,39.07,40.01,391.1,0.575,377.35,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.98027778,37.403,2.816,0.041,255,1.65,3.87,39.1,40.01,391.1,0.652,379.94,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.17944444,32.969,11.762,0.139,223,3.17,2.29,33.09,33.1,391.2,0.57,375.67,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,12.09805556,37.826,4.046,0.046,222,1.92,4.02,39.29,40.02,391.2,0.567,385.49,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,10.165,32.732,11.685,0.183,257,3.85,2.14,32.84,32.83,391.3,0.657,375.52,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.22583333,32.923,10.571,0.171,260,3.9,2.32,34.51,34.94,391.3,0.664,376.85,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.34805556,33.528,11.59,0.254,285,5.36,2.19,35.63,36.11,391.4,0.728,375.07,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,12.375,38.5,4.537,0.049,214,2.19,4.27,39.51,40.01,391.4,0.547,384.99,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.32861111,33.781,10.446,0.187,269,4.54,2.47,35.59,36.12,391.5,0.687,384.17,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.25361111,33.785,5.255,0.081,263,2.27,2.76,35.33,36.12,391.5,0.672,376.96,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,12.52222222,37.631,4.758,0.05,210,2.05,3.97,39.18,40.01,391.6,0.536,384.95,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,11.29527778,33.703,11.196,0.172,254,4.22,2.49,35.6,36.12,391.7,0.648,385.43,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,12.55861111,37.141,3.41,0.04,228,1.59,3.85,39.23,40.01,391.7,0.582,386.91,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,12.34805556,37.947,4.441,0.05,220,2.11,4.07,39.47,40.01,391.7,0.562,376.41,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,12.35777778,38.637,0.536,0.028,333,1.31,4.42,39.46,40.02,391.8,0.85,390.57,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,9.949722222,29.284,10.449,0.173,269,2.41,1.42,27.62,26.93,392,0.686,385.88,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,12.48638889,37.464,2.972,0.027,190,1.13,4.02,39.22,40.01,392,0.485,385.65,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,12.43361111,37.696,4.613,0.04,179,1.67,4.04,39.31,40.01,392,0.457,387.9,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,9.990277778,29.3,12.671,0.152,229,2.17,1.44,27.66,26.93,392.1,0.584,375.89,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,9.918333333,27.271,9.364,0.156,272,2.21,1.43,27.69,26.93,392.2,0.694,379.99,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,9.8425,29.273,11.952,0.154,240,2.17,1.43,27.68,26.94,392.4,0.612,377.55,see Slot & Winter 2017. doi: 10.1111/nph.14469
30-Mar-16,90,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Liana,Mature,Healthy,Doliocarpus major,Dilleniaceae,1,100,9.863333333,29.749,11.558,0.14,232,2.15,1.54,27.71,26.94,392.4,0.591,377.09,see Slot & Winter 2017. doi: 10.1111/nph.14469
